1000
{'run_name': '3D_flocking_stimulator', 'annealing': True, 'annealing_start': 0.2, 'annealing_end': 0.002, 'nr_observed_agents': 2, 'nr_of_boids': 20, 'predator_present': True, 'grouped_spawn': False, 'predator_halting': False, 'record_keeping': True, 'record_frequency': 100, 'boid_speed': 0.0333, 'boid_color': (0.8, 0.8, 0.8, 1), 'boid_turning_speed': 1.5707963267948966, 'predator_speed': 0.0333, 'predator_speed_slow': 0.0333, 'predator_speed_fast': 0.0533, 'predator_lunging': False, 'predator_lunge_speed': 0.013, 'predator_lunge_distance': 0.1, 'predator_turning_speed': 0.7853981633974483, 'predator_color': (0.8, 0.2, 0.2, 1), 'predator_confusion': True, 'predator_confusion_distance': 0.4, 'predator_confusion_threshold': 2, 'predator_chase_time': 10, 'predator_halt_time': 0, 'predator_eating_distance': 0.06666, 'height': 800, 'width': 800, 'graphics': True}
tick
boids eaten
predator position
predator rotation
agent positions (and)
agent rotations (interleaved)
----
0
6
-0.9585302426362821 0.7679734280832463 0.7462876742593769
-0.7061223495058747 -0.7071067811865476 0.03729916256839397
-0.5812884392038615 -0.8648917686889732 -0.3472898502754793
-0.5773502691896255 0.5773502691896268 -0.5773502691896252
0.85654066988929 -0.7026035182267145 0.5745657444746731
0.4883027291885634 0.04948796014089239 -0.8712699848313921
0.8082454794087435 -0.5458969078228094 0.6450312462486634
-0.6043176219956576 0.6967515181853077 -0.38644214787207476
0.18767381705295363 0.7055448728046292 -0.011388332185142737
0.00495262182543313 -0.9984681190919528 -0.05510795490700374
0.9232776778353148 0.14331578475207463 -0.456230179001595
0.405215511022216 0.6318538575832265 -0.6607276990441675
-0.4763248060965908 0.6140257366104739 0.5632469158842306
2.7755575615628907e-17 -1.0 -2.7755575615628907e-17
0.49941882477612065 0.7689278178215662 0.6953557950200926
-0.5773502691896257 0.5773502691896258 0.5773502691896258
0.1802834088001675 0.44792379956962713 -0.6742049088112249
-0.6593883732428051 0.48919136469447716 0.5708754522140205
-0.39763537049954634 -0.11328422528619772 -0.30379935148611203
-0.6061799287316852 0.5068253226684074 -0.61292249616482
0.779119627774757 0.23079913668810034 -0.6738437701225799
-0.5773502691896251 0.5773502691896252 0.5773502691896272
0.9151116557288161 0.6842122610284815 0.39306616070207256
-0.6123811754818914 0.5534585477890088 0.5645112326559131
-0.3358343118278002 0.23995188203358417 -0.7733887440587816
0.3551770921632336 -0.028552066558966735 -0.9343628913316722
0.7183443642324339 0.7191713449110109 0.5042193763298815
-0.5773502691896257 0.5773502691896257 0.5773502691896257
0.14842617343043196 0.08729391520709705 0.38225670946718826
-0.5773502691896258 0.5773502691896255 0.577350269189626
0.22316209301795675 -0.14315148669612152 -0.9212537070397724
0.5109471255573873 0.6696192937117269 0.5390204415174361
-0.35376353704706964 -0.8439734401364936 0.4444903921967412
-0.6216650679519932 0.7280871355572709 -0.2888280913004346
0.4561858039894714 0.24721043214450403 0.865123189330952
-0.7612608889140597 -0.2647963020127093 -0.5919161912383961
0.15297946662465 -0.6595668212288236 0.7199447617646846
0.0 1.0 0.0
0.2560520027648775 0.5203756815019943 -0.2973685225873719
-0.9784967236362404 0.12523930187531207 0.16388800779473608
-0.6399691556303403 -0.014373280372402007 0.0013415978957121086
0.06750334123711164 0.6921313662555438 0.7186080091169738
0.29445732599089575 0.7301363218398526 0.12140992651969683
-0.5075586398720692 0.725511436495317 0.4647767018749076
---
100
6
-0.9585302426362821 0.7679734280832463 0.7462876742593769
-0.041232054993866694 -0.8300156388934491 -0.5562139487942407
-0.19573058306416197 0.6127532710029634 -0.08579027990120686
-0.5773502691896257 0.5773502691896257 0.577350269189626
-0.5105779870687992 0.8994306230407565 0.0940327740999553
-0.5773502691896257 0.5773502691896258 0.5773502691896257
-0.3375783763066693 0.737707476600807 0.24278397140174457
-5.5511151231257815e-17 1.0 -8.326672684688673e-17
0.701414809160074 0.16300557448887076 -0.8850984430708826
-0.5773502691896257 0.5773502691896257 0.5773502691896257
-0.46311565772937435 -0.4279639897913442 -0.15120741739727514
-0.5773502691896258 0.5773502691896257 -0.5773502691896257
0.7831822907334256 0.9637181412371446 0.6852948645011159
0.0 1.0 -5.551115123125783e-17
-0.887604077639669 0.9629540799680005 0.20598026685268667
-0.5773502691896257 0.5773502691896257 -0.5773502691896258
0.6880972304121596 0.16000637232724768 0.6169641877730477
-1.1102230246251563e-16 1.0 -1.2490009027033009e-16
0.6802918951713793 -0.8150623568081541 -0.24278593156698192
-0.5773502691896255 0.577350269189626 -0.577350269189626
-0.5830905620315572 -0.033679229865915476 -0.9931977532934868
-5.551115123125783e-17 1.0 -6.938893903907228e-17
-0.4567797701802684 0.8834761460224942 -0.18240160834255187
-0.5773502691896257 0.5773502691896257 0.577350269189626
0.7655530312683235 -0.07261795610120436 0.6172606210644948
5.551115123125783e-17 1.0 2.7755575615628914e-17
-0.44711713938518494 0.42345484041145415 0.15944077862833766
-0.5773502691896257 0.577350269189626 -0.5773502691896257
-0.3073513623282988 -0.811610262042561 -0.6256072922986263
-0.5773502691896257 0.5773502691896257 -0.5773502691896257
-0.8789349186447558 0.7668137215809847 -0.7231744169064228
-0.5773502691896257 0.5773502691896257 0.5773502691896257
0.21499927464250468 0.7309415086921157 0.13443768514445883
-0.5773502691896257 0.5773502691896258 -0.5773502691896257
-0.7987974779579073 0.48746448535812664 0.21873568153078365
-0.5773502691896257 0.5773502691896258 -0.5773502691896257
-0.9569463925397321 0.7505108996755457 0.6048534520662427
0.0 1.0 -1.3877787807814457e-17
0.9953338907070857 0.35657087091694856 0.9341242974818424
-1.1102230246251563e-16 1.0 -1.2490009027033009e-16
0.1329192057259051 -0.8679060111852464 0.07736402820467791
-0.5773502691896258 0.577350269189626 -0.5773502691896257
0.9473885154863836 0.4680849537899478 -0.8206338027991118
0.7071067811865476 -2.2704601661553312e-17 -0.7071067811865476
---
200
5
-0.9585302426362821 0.7679734280832463 0.7462876742593769
-0.07025710335727531 0.875999409788453 0.4771676576195488
-0.6053799043762192 0.6377577244363503 0.8787458468101511
-0.40824829046386313 -0.816496580927726 -0.40824829046386313
0.23609844701200988 -0.8228371154503931 -0.9436921726524834
0.0 -6.938893903907228e-17 -1.0
-0.9757304493954525 -0.9344195211708174 0.331229674890947
-0.7071067811865476 0.7071067811865476 -1.1102230246251568e-16
0.4244821776517009 -0.1127467714117979 0.9734966215324066
-5.551115123125783e-17 1.0 -5.551115123125783e-17
0.08977129835593925 -0.2154744741984721 -0.43719620647085766
0.0 1.0 0.0
0.18073751342395913 0.7584610751910953 -0.18329309552359682
-5.551115123125783e-17 5.551115123125783e-17 -1.0
0.5641687626210204 0.349307205836395 -0.1281688835335769
0.0 1.0 -1.3877787807814454e-17
0.527478318614951 0.15068623064900383 0.09271002543075757
0.0 1.0 1.2325951644078304e-32
0.14671125987390776 -0.571652203534746 -0.49083875731730164
-5.551115123125783e-17 5.551115123125783e-17 1.0
0.8523578467582199 -0.5746106599647662 0.012974540878286332
-0.408248290463863 0.408248290463863 0.8164965809277261
0.8709996759005081 0.12860576350513336 -0.6770694992436924
0.0 1.0 -3.081487911019576e-33
-0.6066801910074144 0.5230805870808506 -0.9062573108701865
-1.1102230246251565e-16 0.0 1.0
-0.47283442657085817 -0.7488541067213844 -0.13359615018187046
-0.5773502691896258 0.5773502691896258 -0.5773502691896258
0.6801448795490299 -0.9407905081372298 0.7948661006706026
0.0 -1.0 1.110223024625156e-16
0.4567557349714749 -0.9073737529494266 0.5866184886385235
0.0 1.0 0.0
-0.19528962640800498 -0.9521287917634697 -0.7797507494309703
0.0 1.0 5.551115123125783e-17
0.54759189147426 0.10961690772237635 0.0699793516510329
0.37245502480096665 0.9118807405815234 0.17248411363660113
0.4201291417169849 0.6203440177581236 0.0875353698636254
-1.1102230246251565e-16 1.0 2.7369110631344077e-48
0.5496510637637854 0.3855689771405398 0.3703261912582513
9.495567745759789e-66 1.0 3.6066322725725522e-130
-0.3607750695713001 -0.8726515099766116 0.9376045704558599
