1000
{'run_name': '3D_flocking_stimulator', 'annealing': True, 'annealing_start': 0.2, 'annealing_end': 0.002, 'nr_observed_agents': 2, 'nr_of_boids': 20, 'predator_present': True, 'grouped_spawn': False, 'predator_halting': False, 'record_keeping': True, 'record_frequency': 100, 'boid_speed': 0.0333, 'boid_color': (0.8, 0.8, 0.8, 1), 'boid_turning_speed': 1.5707963267948966, 'predator_speed': 0.0333, 'predator_speed_slow': 0.0333, 'predator_speed_fast': 0.0533, 'predator_lunging': False, 'predator_lunge_speed': 0.013, 'predator_lunge_distance': 0.1, 'predator_turning_speed': 0.7853981633974483, 'predator_color': (0.8, 0.2, 0.2, 1), 'predator_confusion': True, 'predator_confusion_distance': 0.4, 'predator_confusion_threshold': 2, 'predator_chase_time': 10, 'predator_halt_time': 0, 'predator_eating_distance': 0.06666, 'height': 800, 'width': 800, 'graphics': True}
tick
boids eaten
predator position
predator rotation
agent positions (and)
agent rotations (interleaved)
----
0
8
-0.4949150774749095 0.665339058287605 -0.1241545467993064
0.7065352230317887 -0.7071067811865476 -0.028424964651177033
-0.46128011813031966 0.7700213616543212 0.03948215273335147
0.7513747424190333 -0.5444416723401158 0.37285286893656777
-0.8896189322286105 0.46918699828654886 0.10748433128474044
0.0486603558514834 -0.9216933176039498 0.3848552949520529
-0.9970953241255223 0.551060840977294 -0.09210248765577103
0.9553575917449685 0.22770878064696115 0.18825669473229467
0.16935391744672607 0.6072385828661496 0.05259936527220173
-0.033012086787855825 0.41974288021027517 -0.9070425109324776
-0.4190472356702576 0.702491580787825 0.6739226097721998
0.526454226520223 0.41664863450262785 0.7411139337147085
0.17002211558340763 -0.5766064125448473 0.11259177968640233
-1.6653345369377346e-16 2.9143354396410354e-16 -1.0
-0.6398290887404068 -0.08307934079118054 0.8849640080401868
0.7147471015162524 -0.6799220410166109 -0.16383711122307518
-0.11386871787406916 -0.2042613234397792 0.36287505570251444
-0.5773502691896258 0.5773502691896257 -0.5773502691896257
-0.8715376977906641 -0.1311308027067749 -0.8095033213961951
-0.5756694022903519 -0.5433212314657783 -0.6110701913079866
0.5248003905942299 -0.3466532658275216 -0.9762224937946782
0.313313743166738 0.9380044750872726 -0.1482636268917556
-0.4507673870195166 -0.9436653972834335 0.9705173290744271
-0.5773502691896258 -0.5773502691896257 0.5773502691896258
0.6893493925810094 0.8191216199106902 -0.11234724728514885
-0.2708737975950171 0.06712850483097595 0.960271393729716
-0.054477519185651524 -0.9997246137420726 -0.7339961987106479
0.9236928118231589 -0.07194943820337303 -0.37631750919728046
-0.30627354844065646 0.3625961250025769 -0.9442321357657809
-1.1102230246251565e-16 2.3592239273284576e-16 1.0
0.3307035134170053 0.6519295666559609 -0.13430353302470932
0.5417556241732899 0.5718875900812374 -0.6159914187614011
0.7713383192486225 0.8296514511499086 0.853084837789062
-0.013237088491595746 0.31964219517775094 -0.9474458541522118
-0.13471558729021643 0.537436156971173 0.8379310137381232
0.6651355632956757 -0.6311294283869116 0.39908686656335185
0.5582316560756998 -0.17073453808562417 0.07103794793763718
0.12039471022628462 0.710680230987684 0.6931368717885532
0.717869578056917 0.1735358071394415 0.42593052797239617
-1.0 -2.7755575615628907e-17 -3.330669073875469e-16
0.2788500087100929 0.5771084548194647 -0.9977759985457773
-0.32411252007063385 -0.426445707418817 -0.8444496035628933
0.20320616297113805 0.5197772926001637 0.2994624222535893
-0.5773502691896282 -0.5773502691896238 0.5773502691896254
---
100
7
-0.4949150774749095 0.665339058287605 -0.1241545467993064
-0.4036020597179218 0.4788029320980812 -0.779649363243331
-0.5517208697642841 0.09993700088721352 0.15350398858857706
0.036071169992136776 -0.7316828676337794 -0.6806901291385146
0.021161330635595676 0.0543383788869751 0.26125716791912745
1.1102230246251568e-16 -0.7071067811865476 -0.7071067811865476
0.5211638364388428 0.3872564518464421 0.09470001962996372
-1.1102230246251568e-16 0.7071067811865476 -0.7071067811865476
0.725211737276134 -0.3005179044372232 -0.8025816957635367
0.5773502691896258 -0.5773502691896257 -0.577350269189626
0.515561988420147 -0.45447158366466933 0.7624669409781591
-1.0 2.465190328815662e-32 0.0
0.338349821003752 -0.5899603903187322 -0.18614800537015885
0.5773502691896257 0.5773502691896257 -0.5773502691896258
-0.7431966337736435 0.17713643970660511 0.59848953211586
-5.551115123125783e-17 -6.938893903907228e-17 1.0
0.20357569289454197 0.03388851983610669 0.7051701199165581
1.6653345369377346e-16 1.0 1.2325951644078307e-32
-0.6703779961303752 0.04001364457050042 -0.6910201140154089
-0.21821789023599245 0.8728715609439696 -0.43643578047198467
0.600680308122787 -0.5195075587223331 -0.8748046910596337
-1.0 -2.2993471702930987e-17 2.2993471702930987e-17
-0.6461348701457317 0.512762673208651 -0.8560772276804556
-0.5773502691896257 0.5773502691896257 -0.577350269189626
0.2384596178934333 -0.7167050902914196 0.00152035770122734
0.21821789023599245 -0.4364357804719847 -0.8728715609439697
0.00684542618370668 0.9431532250762537 -0.4528730689425422
-0.5773502691896257 0.5773502691896258 0.5773502691896257
-0.371266132346983 0.2910853185071074 -0.890794416525023
-0.816496580927726 -0.4082482904638629 -0.40824829046386296
0.5528942415083005 0.4948471069564381 0.013379969341305562
0.5773502691896258 -0.5773502691896258 0.5773502691896256
0.6656010268875555 0.39795455627410536 0.21688793239997137
-1.1102230246251568e-16 -0.7071067811865476 -0.7071067811865476
-0.25892601217640493 0.9187813987554778 0.7065936272076624
0.5773502691896258 0.5773502691896255 -0.5773502691896261
0.44968365538154176 -0.5068912433205364 -0.2583951251907675
0.0 0.0 -1.0
0.39873726496818857 -0.6888961442552153 0.8228654102728775
1.1102230246251565e-16 1.3877787807814457e-17 -1.0
0.0852188709085692 0.25380628220211326 0.9008465674032289
0.21821789023599228 -0.8728715609439697 0.4364357804719846
0.026623608088883238 -0.45934454945630365 0.1630114171270401
-5.5511151231257815e-17 1.0 0.0
---
200
6
0.3641271812567914 -0.6443655849433362 -0.0025260347091435285
0.1119998403343264 0.20150244172712808 -0.9730636164933364
0.21000737746306955 -0.30704522554521047 -0.015009190912592793
-0.8728715609439694 0.43643578047198484 -0.21821789023599253
0.4073598862174789 0.05983813646099857 0.36025176674183773
-0.7071067811865476 0.7071067811865476 -1.1102230246251568e-16
-0.9500154196146982 0.028002158926032136 0.466666915058517
0.47113289615263915 -0.6097013950210627 -0.6374150947947473
0.2717606908909675 0.38272645371879255 0.2731494077912193
-1.0 0.0 0.0
0.2513523753151966 -0.8963874776609835 -0.7012606449829693
-1.0 0.0 1.6653345369377348e-16
-0.6421822016912992 -0.9368824805721588 0.10375338308121185
-0.4082482904638631 -0.816496580927726 0.408248290463863
0.21565939198033096 0.2445719838614041 -0.14629534157389845
-0.5773502691896258 -0.5773502691896258 -0.5773502691896257
0.0924411900301138 -0.29999869399685786 -0.23677947563731916
0.40824829046386313 -0.8164965809277259 -0.40824829046386313
-0.3496483534972803 0.8612042313933919 0.6540740057524215
0.8164965809277259 -0.40824829046386313 0.40824829046386335
0.550654648460394 0.9072985418553849 -0.4186964065607905
6.1629758220391534e-33 -5.55111512312578e-17 1.0
0.3041240944491024 -0.5107958379914349 0.44016489493595246
0.8164965809277263 -0.4082482904638628 0.408248290463863
0.728202227433256 -0.9458776334882464 0.18460818644914034
1.0 1.340157741654466e-16 1.340157741654466e-16
-0.8176745328509945 -0.3952190088847305 0.7500504391905358
0.5773502691896257 0.5773502691896257 0.5773502691896257
0.0029744437975556116 -0.7910745834630374 0.9061700804688312
-1.1102230246251565e-16 -6.162975822039155e-33 -1.0
-0.5886450899582026 0.9871540685939755 0.7082509183649158
0.5773502691896258 -0.5773502691896257 0.5773502691896257
-0.39588658450226955 -0.14022286352898414 -0.5794560629759851
0.5773502691896258 -0.5773502691896256 -0.5773502691896258
-0.4257355069988318 0.464686309143564 0.24374779101523963
1.0 1.1102230246251565e-16 0.0
0.5947182630996999 -0.48119117827846714 0.444847890176085
0.0 0.0 1.0
-0.9959288870296131 -0.13136629817430567 0.7569912774419367
0.0 0.0 1.0
